CONTRACT_ID;CLIENT_ID;TERM;CONTRACT_SUM;GENDER;AGE;LOAN_TO_INCOME;PAYMENT_TO_INCOME;DOWNPAYMENT;CAR_CATEGORY;GRACE_PERIOD;RATE_CHANGE_AFTER_GRACE
21500034;405475;120;1148.65;M;33;12;0.2;0.50;2;12;15
21500145;405477;84;1530;M;54;19;0.38;0.30;2;12;6
21511063;404268;84;1969.88;M;42;15;0.29;0.10;2;12;1
21511613;405520;120;1044.23;M;32;7;0.11;0.50;2;12;15
21512711;405525;120;1390.01;M;35;13;0.22;0.40;2;0;0
21514146;405543;84;1101.6;M;47;15;0.29;0.40;2;0;0
21514240;405547;84;382.5;F;41;5;0.1;0.70;1;0;0
21518438;405569;84;1377;M;44;18;0.36;0.50;2;12;7
21526281;357611;120;1526.18;M;31;16;0.24;0.10;2;0;0
21526615;405582;84;1900.26;M;44;14;0.26;0.20;2;12;7
21526969;405588;120;2399.42;M;30;7;0.12;0.10;2;0;0
21527653;405600;84;604.35;M;37;7;0.13;0.70;2;0;0
21527922;379598;84;2186.68;F;41;19;0.38;0.10;2;12;6
21538126;405640;84;1675.35;M;32;10;0.19;0.60;3;0;0
21541388;405648;48;918;M;30;5;0.13;0.50;2;0;0
21542886;405658;84;1610.78;F;31;13;0.26;0.60;3;0;0
21543229;405666;120;3404.25;M;31;7;0.11;0.30;3;0;0
21543392;405671;84;940.95;M;30;12;0.22;0.50;2;12;1
21545344;405692;84;2692.8;F;42;18;0.34;0.40;3;0;0
21545346;405676;24;2781;M;39;9;0.43;0.50;4;0;0
21545586;405699;84;7650;M;37;7;0.14;0.20;5;0;0
21546906;405715;48;930.24;M;34;11;0.29;0.50;2;0;0
21576875;405742;84;2891.32;M;39;18;0.35;0.50;4;12;9
21577624;405770;120;1302.8;M;52;19;0.28;0.40;2;0;0
21579406;405789;120;1116.14;F;46;11;0.19;0.50;2;12;15
21579454;405791;84;2210.85;F;53;7;0.15;0.00;2;0;0
21579596;405796;84;1547.6;F;41;8;0.16;0.30;2;12;1
21579648;405797;120;1496.34;M;35;5;0.08;0.10;2;0;0
21580157;405799;84;976.29;M;54;12;0.23;0.60;2;12;1
21580623;405803;120;1573.22;M;41;21;0.33;0.10;2;12;1
21592867;405823;120;866.36;M;54;11;0.19;0.50;2;12;15
21593666;405835;18;472.54;M;43;5;0.26;0.70;2;18;15
21594090;405840;120;1879.61;F;36;20;0.29;0.10;2;0;0
21594500;405846;84;1486.55;F;26;16;0.3;0.20;2;12;1
21594686;405847;84;1262.25;M;46;11;0.22;0.40;2;0;0
21594754;405849;120;818.55;M;51;11;0.18;0.50;2;12;15
21595267;405861;120;1609.56;M;30;17;0.28;0.20;2;12;7
21595346;405864;120;937.13;M;43;15;0.26;0.50;2;12;15
21595663;405869;36;1387.71;M;31;17;0.58;0.40;2;0;0
21595665;405871;120;1453.5;M;43;17;0.28;0.20;2;12;1
21597532;395248;120;351.9;M;52;3;0.05;0.80;2;12;12
21597942;405874;84;511.79;M;32;4;0.08;0.60;1;0;0
21600875;405876;120;2524.5;F;36;13;0.22;0.30;3;0;0
21602071;24067;84;2265.17;M;48;14;0.26;0.10;2;12;1
21605079;379716;84;1606.5;M;30;11;0.21;0.40;2;0;0
21605201;405880;84;913.3;M;60;12;0.23;0.50;2;12;1
21606071;405906;120;1675.35;M;39;9;0.14;0.10;2;0;0
21606372;405922;120;1897.2;M;35;12;0.21;0.20;2;0;0
21606658;405932;48;826.2;M;59;11;0.28;0.50;2;0;0
21606863;87025;120;7650;M;43;11;0.18;0.20;5;12;1
21606991;405949;120;910.35;M;50;14;0.22;0.50;2;12;1
21607027;405951;84;1060.29;M;47;12;0.23;0.10;1;12;7
21608425;405971;120;1575.14;M;28;15;0.24;0.10;2;12;7
21608750;341304;60;1398.42;F;24;13;0.31;0.20;2;6;15
21615293;405981;18;535.5;F;42;6;0.35;0.70;2;18;15
21615614;405982;60;1684.76;M;40;13;0.3;0.10;2;6;15
21615759;405987;120;1203.46;F;26;10;0.17;0.50;2;12;15
21619737;406009;11;382.5;M;60;4;0.34;0.90;2;11;15
21619919;406012;120;2453.47;M;44;15;0.25;0.20;3;12;1
21621027;406025;120;1044.23;M;37;12;0.21;0.50;2;12;15
21621042;406027;120;1629.45;F;61;19;0.31;0.20;2;12;7
21621055;406028;60;1109.25;M;44;8;0.19;0.70;3;0;0
21621355;406034;120;1514.7;F;36;12;0.2;0.30;2;0;0
21621680;357618;120;966.2;M;36;4;0.07;0.50;2;12;15
21621791;396700;120;848;M;32;7;0.11;0.50;2;12;15
21622464;406047;120;1849.77;M;34;30;0.45;0.20;2;0;0
21626309;406054;120;826.2;M;23;8;0.14;0.60;2;12;12
21628406;406058;120;1767.46;M;30;19;0.29;0.20;2;0;0
21628779;406059;120;688.5;M;31;12;0.2;0.70;2;12;12
21628815;406060;120;879.75;F;54;12;0.19;0.60;2;12;12
21628930;406061;84;1865.07;M;33;11;0.2;0.20;2;12;1
21629014;245696;120;1185.75;M;28;16;0.25;0.30;2;12;1
21629022;36372;120;2131.29;M;57;15;0.25;0.10;2;0;0
21629063;406065;120;1185.75;M;34;10;0.17;0.50;2;12;12
21629126;406067;84;1064.59;M;55;15;0.29;0.50;2;6;15
21629148;406069;120;1461.15;M;27;19;0.3;0.30;2;12;1
21629173;406070;120;1361.7;F;51;15;0.24;0.40;2;12;1
21633257;406090;120;2679.26;M;49;35;0.56;0.10;2;12;1
21633764;406100;84;5964.48;M;28;13;0.25;0.10;4;12;1
21633778;406101;120;596.7;M;26;8;0.14;0.70;2;12;15
21633786;406103;120;1941.57;F;34;10;0.17;0.10;2;12;7
21633832;406104;120;938.66;M;30;5;0.09;0.50;2;12;12
21634101;406112;120;1868.13;M;35;14;0.24;0.20;2;0;0
21634409;392972;120;1048.05;F;50;12;0.21;0.60;2;12;12
21634471;406116;120;1912.5;M;53;14;0.22;0.30;2;12;1
21634849;406120;120;1823.3;M;55;20;0.3;0.20;2;0;0
21635306;406124;84;833.85;M;33;13;0.27;0.70;2;12;15
21635404;406130;120;895.05;M;43;7;0.12;0.50;2;12;12
21635412;406131;120;1912.5;M;46;21;0.33;0.20;2;12;1
21635587;406134;120;1453.5;M;38;16;0.27;0.50;3;12;14
21635599;406135;84;1445.85;M;27;15;0.28;0.40;2;12;1
21635798;406139;120;702.27;M;33;5;0.08;0.70;2;12;15
21636098;406145;120;2157.3;M;40;4;0.07;0.20;2;12;1
21636128;406146;120;1912.5;M;39;16;0.26;0.30;2;24;12
21636206;406147;120;2350.77;F;36;22;0.37;0.50;4;0;0
21636498;406149;120;1032.75;M;49;16;0.27;0.60;2;12;14
21636823;406154;120;911.57;M;37;11;0.18;0.50;2;12;12
21636955;406156;120;856.8;M;33;7;0.12;0.50;2;12;1
21641406;406161;120;902.7;M;39;8;0.13;0.50;2;12;12
21643870;406162;120;765;F;34;8;0.14;0.60;2;12;12
21645339;406163;120;1471.4;M;60;16;0.26;0.20;2;12;1
21645547;406168;120;1904.85;M;35;22;0.35;0.30;2;12;1
21648468;406172;120;540.7;M;61;5;0.09;0.80;2;12;14
21648838;406173;120;2333.25;F;41;13;0.2;0.20;2;12;1
21648866;406175;84;2677.5;M;43;14;0.28;0.50;4;0;0
21649203;406177;18;525.1;M;52;7;0.38;0.70;2;18;15
21649300;406179;120;1201.05;M;27;11;0.18;0.20;1;12;1
21649670;406187;84;1739.15;M;34;18;0.35;0.10;2;12;7
21650391;406197;120;1805.4;M;34;5;0.08;0.20;2;12;1
21650439;406198;84;1660.05;F;35;14;0.29;0.20;2;0;0
21650814;337547;120;911.86;M;31;5;0.08;0.50;2;12;12
21650834;406203;120;1238.82;F;48;16;0.26;0.40;2;12;1
21650857;406205;84;803.25;M;44;4;0.08;0.40;1;0;0
21650948;406207;120;1084.77;M;55;8;0.13;0.50;2;12;15
21651046;406210;120;1996.65;M;28;18;0.3;0.10;2;0;0
21651586;406215;120;1170.45;F;44;5;0.09;0.50;2;12;14
21651961;406220;120;1086.3;M;57;15;0.25;0.50;2;12;12
21652283;406225;120;1629.45;M;52;24;0.38;0.20;2;12;1
21652682;406230;120;849.15;F;33;14;0.24;0.50;2;12;12
21652768;406234;120;902.7;M;32;12;0.2;0.50;2;12;12
21652798;406235;120;1185.75;M;33;11;0.19;0.50;2;12;12
21652833;406236;120;1575.9;M;43;15;0.24;0.30;2;12;1
21652850;406237;120;1354.05;M;36;19;0.3;0.20;2;12;1
21653124;406245;120;1728.9;M;23;15;0.23;0.10;2;12;1
21653310;406246;120;1523.46;F;37;15;0.26;0.50;2;12;14
21658256;406250;120;1445.85;F;34;6;0.1;0.20;2;12;1
21658518;406251;84;1562.9;M;48;11;0.22;0.40;2;0;0
21658885;406253;120;1362.01;F;28;18;0.27;0.20;2;0;0
21659207;406255;120;1438.2;M;35;13;0.22;0.30;2;12;1
21661580;406256;120;688.5;F;53;9;0.15;0.60;2;12;12
21661706;406257;120;1377;M;38;15;0.24;0.20;2;12;1
21662074;406263;120;1568.25;M;42;17;0.29;0.50;3;12;14
21665340;406264;120;1224;M;49;18;0.28;0.20;2;12;1
21665381;406265;120;925.65;F;44;10;0.17;0.50;2;12;12
21665401;406266;120;864.45;M;35;2;0.04;0.50;2;12;12
21665431;406267;120;1751.85;F;27;19;0.31;0.30;2;12;1
21665439;406268;120;1063.35;M;22;12;0.19;0.50;2;12;12
21665486;406269;120;1679.94;M;55;19;0.31;0.20;2;12;1
21665511;406270;120;1331.1;F;31;10;0.17;0.20;2;12;1
21665545;406271;120;1048.05;M;56;10;0.16;0.50;2;12;1
21665562;406272;120;1453.5;M;33;15;0.25;0.20;2;12;1
21665613;406051;84;1453.5;M;54;19;0.37;0.40;2;0;0
21665646;406273;120;1499.4;F;29;20;0.33;0.20;2;12;1
21665692;406274;120;535.5;F;57;6;0.1;0.80;2;12;12
21665759;406275;120;918;M;36;8;0.14;0.50;2;12;12
21665798;406276;120;1568.25;M;35;8;0.13;0.40;2;12;1
21666917;406282;120;783.36;M;58;10;0.17;0.70;2;0;0
21667435;406293;120;1147.5;F;39;13;0.21;0.70;3;0;0
21667765;406305;120;509.68;M;34;6;0.09;0.60;1;12;12
21667909;406309;120;1111.55;M;44;10;0.16;0.50;2;12;15
21668053;406311;120;1438.2;F;43;20;0.31;0.20;2;12;1
21668616;406319;120;1399.95;M;26;20;0.32;0.20;2;12;1
21668724;406321;120;1438.2;F;46;19;0.3;0.30;2;12;1
21668859;406323;120;1262.25;M;33;17;0.26;0.20;2;12;1
21669797;406336;120;1757.59;F;25;19;0.32;0.20;2;0;0
21669906;406339;120;1912.5;M;37;20;0.32;0.30;2;12;1
21670045;406341;120;680.85;M;44;4;0.07;0.70;2;12;12
21670111;406342;120;1413.72;M;37;15;0.22;0.20;2;0;0
21670201;406345;120;1453.5;F;32;17;0.28;0.20;2;12;1
21670700;406357;120;1147.5;M;54;14;0.24;0.40;2;0;0
21671070;406368;120;1461.15;M;30;20;0.32;0.20;2;12;1
21671739;406371;120;1904.85;M;61;15;0.25;0.60;3;12;12
21674202;406380;120;919.89;F;58;14;0.23;0.60;2;24;12
21674742;406383;120;1017.45;F;29;11;0.18;0.20;1;12;1
21675090;406385;120;895.05;F;46;12;0.2;0.50;2;12;12
21679050;406388;120;1415.25;F;27;15;0.25;0.30;2;12;1
21679086;406390;120;1218.25;F;27;11;0.17;0.30;2;12;1
21679226;406390;120;1218.25;F;27;11;0.17;0.30;2;12;1
21679240;406391;120;1277.55;M;32;12;0.2;0.50;2;12;12
21683813;406400;120;1323.45;M;37;10;0.15;0.30;2;12;1
21684202;406402;120;765;M;40;7;0.11;0.60;2;12;12
21684293;406404;120;1828.35;M;37;14;0.23;0.10;2;12;1
21684976;406420;120;688.5;M;27;8;0.13;0.50;1;12;1
21685389;406424;120;787.95;M;50;4;0.07;0.50;2;12;12
21685619;406431;120;765;F;43;11;0.18;0.50;2;0;0
21685682;406432;120;1844.49;M;26;20;0.3;0.10;2;0;0
21685891;406435;84;1346.4;F;47;9;0.18;0.20;2;0;0
21685902;406436;120;1300.5;M;35;7;0.11;0.30;2;24;12
21686524;406443;120;956.25;M;56;11;0.18;0.50;2;12;12
21686664;406445;120;665.55;M;52;12;0.19;0.50;1;12;1
21686713;406446;120;1422.9;M;35;13;0.21;0.20;2;12;1
21686737;406447;120;742.05;M;41;7;0.13;0.60;2;12;12
21687257;406453;120;1311.98;M;32;11;0.19;0.50;2;12;12
21687841;406454;120;1420.45;M;61;12;0.21;0.60;3;12;4
21690326;406458;120;833.85;M;59;14;0.23;0.60;2;12;12
21696767;405948;120;1406.85;F;48;18;0.29;0.20;2;12;1
21696855;406474;120;1392.3;F;33;15;0.24;0.20;2;12;1
21696957;406479;120;1032.75;M;56;13;0.22;0.60;2;12;12
21700292;406487;120;1629.45;M;40;9;0.14;0.10;2;12;1
21700488;256717;84;2907;M;37;19;0.38;0.50;4;12;15
21700602;406490;120;1790.1;M;38;14;0.21;0.20;2;0;0
21700786;395845;120;1507.05;F;56;22;0.37;0.50;2;12;14
21700830;406495;120;739.76;M;42;14;0.24;0.50;1;12;12
21700869;406496;120;2157.3;M;36;2;0.04;0.50;3;12;12
21700894;406497;120;1407.6;M;44;14;0.23;0.30;2;12;1
21701157;380394;120;1797.75;F;38;7;0.11;0.30;2;24;12
21701232;406506;120;841.5;F;41;9;0.15;0.50;2;12;12
21701402;406510;120;1450.1;M;26;19;0.31;0.20;2;12;1
21702312;406532;120;1415.25;M;51;12;0.19;0.40;2;12;1
21702451;406533;84;1667.32;F;36;5;0.09;0.50;3;12;15
21702479;406534;120;1292.85;M;32;12;0.2;0.50;2;12;12
21702837;406544;120;1205.06;M;33;11;0.17;0.40;2;12;1
21702900;406545;120;1912.5;M;46;14;0.23;0.40;2;12;3
21703094;406551;84;1357.88;M;37;15;0.31;0.20;2;0;0
21703308;406556;120;1744.2;F;27;10;0.17;0.10;2;12;1
21704226;100842;120;1445.85;M;40;10;0.17;0.30;2;24;12
21704475;406564;120;612;M;56;8;0.13;0.60;2;12;12
21705965;406565;120;1487.16;F;27;21;0.33;0.20;2;12;1
21707877;406566;120;612;F;27;9;0.15;0.70;2;12;12
21709025;406567;120;933.3;F;57;13;0.22;0.50;2;12;12
21709667;406568;120;1400.25;M;27;15;0.24;0.20;2;12;1
21709778;406569;120;1491.75;M;45;20;0.31;0.20;2;12;1
21710284;406576;120;1132.2;F;37;15;0.24;0.60;2;0;0
21710294;406577;120;2746.35;M;40;27;0.43;0.10;2;12;1
21710399;406579;18;969.71;M;33;7;0.39;0.60;2;18;15
21710442;406580;120;1883.97;F;34;12;0.2;0.30;2;12;1
21710450;406581;120;1277.55;F;37;16;0.25;0.10;1;12;1
21714259;406593;120;1966.05;F;43;18;0.29;0.10;2;12;1
21714427;406597;120;1484.1;M;27;19;0.33;0.30;2;24;12
21714665;406601;120;3519;F;34;14;0.23;0.30;4;0;0
21714674;406602;120;1904.85;M;52;17;0.27;0.30;2;12;1
21714808;406603;120;306;M;50;4;0.07;0.80;2;12;12
21715016;406607;120;1105.01;M;27;15;0.24;0.40;2;12;1
21715579;406614;120;1589.67;F;34;22;0.33;0.30;2;0;0
21715688;406615;120;902.7;M;48;8;0.13;0.50;2;12;12
21715891;406618;120;2102.22;M;38;9;0.15;0.30;2;12;1
21716294;406623;120;1643.6;M;29;23;0.34;0.30;2;0;0
21716409;406626;84;1713.6;M;58;19;0.35;0.20;2;12;7
21716419;406627;120;1377;M;57;9;0.15;0.50;2;12;12
21716522;406630;24;986.09;M;60;8;0.32;0.70;3;24;15
21716644;406632;120;1798.06;F;42;20;0.31;0.20;2;12;1
21716652;406633;120;1262.25;M;31;13;0.2;0.10;1;12;1
21716723;406634;120;1147.5;M;35;11;0.18;0.60;3;12;14
21717005;406635;120;1422.9;F;34;25;0.4;0.20;2;12;1
21717039;406637;120;1377;M;34;12;0.2;0.50;2;12;14
21717432;406650;120;1224;M;59;16;0.26;0.30;2;12;1
21717544;406605;120;650.25;M;61;5;0.08;0.50;1;12;1
21719885;406654;120;1463.06;F;52;18;0.3;0.30;2;0;0
21722895;406656;84;1156.37;M;55;12;0.23;0.50;2;6;15
21724157;406657;120;1360.17;F;51;17;0.27;0.50;2;12;1
21726971;406658;84;1239.3;F;41;15;0.29;0.50;2;12;6
21727199;406661;120;765;M;64;7;0.12;0.50;2;12;12
21727247;406663;120;1361.7;M;32;8;0.12;0.20;2;12;1
21730672;406665;120;905;F;44;8;0.13;0.50;2;12;15
21730704;406666;120;1724;M;50;18;0.29;0.10;2;12;1
21730828;406667;84;1026.63;M;38;15;0.29;0.40;2;0;0
21731036;406674;120;1912.5;F;53;21;0.35;0.30;2;24;12
21731276;406675;120;1530;M;42;7;0.11;0.50;3;12;14
21731639;406679;120;810.9;M;24;9;0.15;0.50;2;12;12
21731727;406681;120;1331.1;F;60;16;0.25;0.20;2;12;1
21731849;406684;120;1522.35;M;33;6;0.09;0.20;2;0;0
21732816;406695;120;1208.7;F;37;12;0.19;0.20;2;12;1
21733167;406702;120;1081.17;M;45;11;0.17;0.20;1;12;1
21733200;406703;84;1721.25;F;35;8;0.15;0.70;4;0;0
21733227;406704;120;872.1;F;49;13;0.22;0.60;2;12;15
21733282;406705;120;1377;M;30;7;0.12;0.50;2;12;14
21733673;406712;120;935.98;F;61;14;0.23;0.50;2;12;15
21733829;406713;120;1204.7;F;30;18;0.3;0.50;2;12;12
21734142;406718;120;925.65;F;59;9;0.15;0.50;2;12;12
21734151;406719;120;719.1;M;30;9;0.16;0.60;2;12;12
21734205;406721;120;2348.47;M;40;13;0.2;0.10;2;12;1
21734448;406727;120;810.9;M;23;9;0.15;0.50;2;12;12
21734490;406728;120;1644.75;F;35;14;0.23;0.20;2;12;1
21734505;406729;120;1193.4;F;35;8;0.13;0.50;2;12;14
21734564;406731;120;1445.85;M;58;14;0.23;0.20;2;12;1
21734696;406734;120;1009.8;M;36;13;0.22;0.50;2;12;12
21736471;406715;24;1050.35;F;46;9;0.39;0.60;2;24;15
21737077;406738;120;1017.45;M;44;15;0.24;0.40;2;12;1
21737660;406740;120;918;M;57;10;0.17;0.50;2;12;15
21737668;406741;120;1285.2;F;33;9;0.15;0.20;2;12;1
21737680;406742;12;1081.71;M;27;4;0.35;0.50;2;12;15
21740323;406743;120;1585.85;M;30;21;0.33;0.20;2;12;1
21741248;406744;120;1377;M;46;8;0.13;0.40;2;12;1
21741256;372152;120;1507.05;M;33;20;0.32;0.20;2;12;1
21741309;406745;120;2578.05;M;51;22;0.38;0.50;4;0;0
21741324;406746;120;516.38;M;40;3;0.06;0.80;2;12;12
21741444;406747;120;1578.96;F;33;17;0.28;0.20;2;12;1
21744551;406749;84;1721.25;M;36;13;0.24;0.10;2;0;0
21744834;406751;36;1139.85;M;50;9;0.3;0.50;2;0;0
21744875;406752;120;1518.14;F;28;20;0.33;0.50;3;12;14
21744898;406753;120;582.52;M;35;8;0.13;0.80;2;12;12
21744925;406754;120;918;F;38;11;0.18;0.60;2;12;12
21744964;401523;120;879.75;M;56;8;0.13;0.50;2;12;12
21744986;399671;120;1025.1;F;32;13;0.21;0.30;2;12;1
21745014;406755;120;3595.5;M;43;18;0.29;0.30;4;12;1
21745035;406756;120;895.05;M;55;15;0.25;0.50;2;12;12
21745055;406750;120;912.49;F;47;7;0.13;0.50;2;12;12
21745088;406757;120;1583.55;F;30;19;0.3;0.20;2;12;1
21745103;406758;120;1751.85;F;35;13;0.22;0.20;2;12;1
21745126;406760;120;1759.5;F;25;20;0.33;0.10;2;12;1
21745157;406761;120;1017.45;M;34;10;0.16;0.60;2;12;12
21745174;406762;120;1904.85;M;53;23;0.36;0.40;2;12;1
21745207;406763;120;902.11;M;41;6;0.1;0.50;2;12;12
21745215;406764;120;1354.05;F;45;18;0.3;0.50;2;12;14
21745236;406765;121;1262.25;M;41;11;0.18;0.40;2;12;1
21745253;406766;120;897.9;F;45;11;0.18;0.50;2;12;12
21745483;406768;120;1415.25;M;55;14;0.22;0.20;2;12;1
21745515;406769;120;1751.85;M;27;23;0.37;0.30;2;12;1
21746156;406773;120;948.6;F;38;12;0.21;0.60;2;12;12
21746637;406780;120;1122.26;F;49;17;0.27;0.20;1;12;1
21747041;406787;84;1482.57;M;40;15;0.3;0.40;2;12;7
21747195;406788;120;590.96;M;46;9;0.15;0.70;2;12;15
21747312;406792;120;1522.35;F;34;17;0.27;0.20;2;12;1
21747454;104740;120;883.96;M;48;11;0.19;0.60;2;12;12
21747470;406794;120;1311.81;M;41;11;0.19;0.50;2;12;12
21747784;406798;120;1086.3;F;54;10;0.16;0.40;2;12;1
21748125;406803;120;1132.2;M;39;16;0.26;0.50;2;12;12
21748225;406806;120;1418.77;M;47;14;0.22;0.20;2;12;1
21748412;406810;120;1606.5;M;28;13;0.21;0.10;2;12;1
21748432;406811;120;1367.51;M;54;14;0.23;0.10;1;12;1
21748726;406813;120;1552.95;M;32;19;0.31;0.30;2;24;12
21748781;406815;120;1024.34;M;38;11;0.19;0.50;2;12;15
21748920;406819;120;1898.71;F;35;24;0.38;0.30;2;12;1
21749190;406827;120;1277.55;M;55;9;0.14;0.10;1;12;1
21750355;406839;120;889.92;F;41;12;0.2;0.50;2;12;12
21751834;406842;120;1178.1;M;57;13;0.21;0.30;2;12;1
21753795;406844;120;1507.05;F;43;15;0.25;0.20;2;24;12
21754134;406849;120;1705.95;M;48;19;0.31;0.20;2;12;1
21754318;406857;120;1399.95;F;34;18;0.29;0.20;2;12;1
21754408;406860;120;1507.05;M;29;15;0.25;0.50;2;12;14
21754771;406863;120;1471.1;M;36;19;0.31;0.20;2;12;1
21754837;406864;120;1285.2;M;37;14;0.22;0.20;2;12;1
21754854;406840;18;818.55;M;33;7;0.38;0.60;2;18;15
21754898;406867;120;1323.45;M;49;16;0.28;0.30;2;24;12
21754967;406870;120;1437.05;F;36;12;0.19;0.20;2;12;1
21754989;406871;120;1499.4;F;51;15;0.24;0.20;2;12;1
21758813;406873;120;2325.6;F;44;17;0.27;0.20;2;12;1
21758840;406874;120;1881.73;M;49;20;0.33;0.40;2;12;1
21758892;406570;120;749.7;F;56;8;0.14;0.50;1;12;12
21762152;406879;120;657.9;F;53;7;0.11;0.60;2;12;12
21762212;406881;120;787.95;F;63;13;0.22;0.50;2;12;12
21762279;406883;120;1285.2;M;36;7;0.11;0.20;2;12;1
21762424;406887;120;2253.46;F;31;10;0.17;0.20;2;0;0
21762454;406889;120;1430.55;F;29;9;0.15;0.30;2;12;1
21762495;406890;120;1384.65;M;47;16;0.26;0.20;2;12;1
21762631;406893;60;1561.37;M;34;8;0.19;0.30;2;6;15
21762719;406894;120;2073.15;M;41;16;0.25;0.20;2;12;1
21762736;406895;120;1805.4;F;25;20;0.31;0.30;2;12;1
21762855;406896;120;940.95;F;52;4;0.07;0.50;2;12;12
21762934;406897;120;948.6;M;30;8;0.14;0.50;2;12;12
21763202;112273;120;920.19;M;28;13;0.21;0.50;2;12;12
21763433;406906;18;592.88;M;26;6;0.33;0.70;2;18;15
21763674;406913;84;961.61;M;34;8;0.15;0.50;2;0;0
21763801;406914;120;1527.71;M;33;20;0.32;0.20;2;12;1
21763911;406919;120;1652.4;F;42;17;0.27;0.20;2;12;1
21763956;406922;120;849.15;M;41;6;0.11;0.70;2;12;12
21764103;406924;120;642.6;F;34;11;0.19;0.60;2;12;12
21764114;406925;120;1904.85;F;52;23;0.36;0.30;2;12;1
21764354;406926;120;1809.38;F;32;17;0.29;0.10;2;0;0
21764474;406929;120;1392.3;F;27;15;0.26;0.50;2;12;12
21764521;406931;120;1476.45;M;57;24;0.38;0.10;2;12;1
21764842;406934;120;2395.87;F;58;22;0.34;0.20;2;12;1
21765026;406938;120;905;M;39;11;0.19;0.50;2;12;15
21765512;406945;120;569.16;M;43;10;0.17;0.70;2;12;12
21765574;406947;120;1568.25;M;59;21;0.34;0.20;2;12;1
21765678;406950;120;679.32;F;38;7;0.11;0.70;2;12;1
21766383;406960;120;1411.43;F;29;14;0.21;0.30;2;0;0
21768701;406964;120;1064.7;M;45;8;0.14;0.50;2;12;12
21772590;406965;120;1354.05;M;31;12;0.19;0.20;2;12;1
21772722;406970;120;1277.55;M;43;11;0.18;0.40;2;12;1
21776428;406980;120;1744.2;M;42;19;0.31;0.10;2;12;1
21776518;406981;120;1808.08;M;49;10;0.16;0.20;2;0;0
21776654;406984;84;1300.5;F;55;17;0.34;0.60;3;0;0
21777016;406988;84;2501.55;F;46;23;0.44;0.20;2;12;1
21777083;406989;120;1530;M;44;13;0.21;0.20;2;12;1
21777477;37166;120;2295;F;54;7;0.11;0.30;3;12;1
21777494;406993;120;1065.06;M;35;9;0.15;0.40;2;12;1
21777926;407003;120;2142;M;35;9;0.16;0.50;3;12;12
21778165;407007;120;778.01;M;41;8;0.14;0.70;3;12;12
21778174;407008;120;1262.25;F;42;18;0.31;0.60;2;12;14
21778543;407013;120;1341.05;F;45;18;0.28;0.30;2;12;1
21779289;407017;120;887.4;F;51;9;0.15;0.50;2;12;12
21779412;407023;120;1464.21;M;57;17;0.28;0.20;2;12;1
21779687;407027;18;481.95;F;40;4;0.19;0.70;2;18;15
21779742;407030;120;2417.4;M;36;17;0.27;0.20;2;12;1
21779813;407000;120;1093.95;F;44;15;0.25;0.50;2;12;12
21779893;407031;120;1071;M;36;9;0.15;0.50;2;12;1
21779933;407032;120;1530;M;58;15;0.26;0.30;2;24;12
21779941;407033;120;1354.05;F;36;10;0.18;0.50;2;12;12
21780022;407034;120;1537.65;M;41;10;0.17;0.50;3;12;14
21780117;407036;120;1388.19;M;54;13;0.21;0.30;2;12;1
21780174;407038;120;940.95;M;44;3;0.06;0.50;2;12;12
21780623;407047;120;1346.4;M;55;15;0.23;0.40;2;12;1
21783067;407053;120;856.8;F;26;7;0.12;0.50;2;12;12
21786766;407061;120;481.95;M;33;6;0.1;0.70;2;12;1
21790763;407064;120;1025.1;F;32;13;0.23;0.50;2;12;12
21790857;407066;120;1552.19;M;57;15;0.24;0.20;2;12;1
21790913;407068;120;1468.8;M;35;21;0.33;0.10;2;12;1
21791089;407072;120;665.55;M;54;5;0.09;0.60;2;24;12
21791429;407079;120;1678.79;M;37;15;0.24;0.10;2;12;1
21791488;407080;120;1759.5;F;45;18;0.3;0.20;2;12;1
21791763;407085;120;1201.05;M;55;10;0.17;0.60;3;12;1
21791884;407087;84;696.15;M;32;12;0.23;0.50;1;0;0
21791993;407091;120;1664.64;M;54;22;0.37;0.20;2;0;0
21792158;407097;120;1419.08;M;55;15;0.24;0.30;2;0;0
21792340;407102;120;1017.45;F;36;5;0.09;0.70;2;12;12
21792398;407103;120;1940.81;M;36;18;0.27;0.10;2;0;0
21792428;407105;120;1904.85;M;33;13;0.21;0.30;2;12;1
21792637;407114;120;2210.12;M;31;20;0.34;0.30;2;24;12
21792886;407118;120;1912.5;F;27;6;0.1;0.40;2;12;1
21793118;407122;120;1628.69;M;34;21;0.32;0.10;2;0;0
21793169;42062;120;2111.4;M;42;14;0.23;0.30;2;24;12
21793345;407128;120;1698.3;M;40;15;0.25;0.60;3;12;12
21793907;407133;120;1377;F;30;19;0.3;0.10;2;12;1
21794913;407138;120;1147.5;M;40;9;0.15;0.60;2;0;0
21794925;407139;84;1323.45;F;59;15;0.29;0.30;2;0;0
21799331;407147;120;1909.47;M;45;12;0.19;0.30;2;12;1
21800132;407149;120;1713.6;M;33;7;0.12;0.10;2;12;1
21800504;407153;120;765;F;56;3;0.06;0.60;2;12;12
21800514;407154;120;1522.35;F;40;18;0.28;0.10;2;12;1
21800622;407155;120;717.22;M;33;3;0.05;0.60;2;12;12
21804671;407163;120;918;M;30;10;0.17;0.60;2;12;12
21805483;407176;120;1912.5;F;50;17;0.27;0.30;2;12;1
